Date,Adj Close,Close,High,Low,Open,Volume,SMA10,SMA20,SMA50,EMA20,EMA50,RSI,MACD,MACD_signal,MACD_histogram,ROC,BB_upper,BB_middle,BB_lower,ATR,Volume_change,Volume_SMA,Volume_ratio,Future_Close,Target
2017-04-21,913.52587890625,1155.4000244140625,1167.824951171875,1150.5,1164.550048828125,1161154,1177.5800048828123,1195.2887573242188,1215.2880029296875,1189.995593725716,1198.6838462139258,33.95559589068003,-18.16078868863929,-12.19294431500074,-5.967844373638545,-4.183766819529995,1247.5198759528969,1195.2887573242188,1143.0576386955408,21.793558724576386,-0.0848710871802793,2271815.7,0.5111127632404336,1136.574951171875,1
2017-04-24,920.365234375,1164.050048828125,1169.824951171875,1141.25,1150.0,2000020,1172.5325073242188,1191.982507324219,1216.1230029296876,1187.5245894497548,1197.3256580811494,38.18509564433349,-17.86393654397739,-13.327142760796072,-4.5367937831813165,-3.0463259695471105,1243.325718284138,1191.982507324219,1140.6392963642993,22.277943899383423,0.7224416399547346,2240784.8,0.8925533589838703,1144.949951171875,0
2017-04-25,913.802490234375,1155.75,1172.2249755859375,1151.3499755859375,1164.0,3148710,1166.9950073242187,1189.0900085449218,1216.5285034179688,1184.4984380735875,1195.6952401171827,35.814999699624266,-18.089894610158357,-14.27969313066853,-3.810201479489823,-3.689508428016384,1241.7374685549978,1189.0900085449218,1136.442548534846,22.177733620856035,0.5743392566074339,2143229.6,1.469142643420005,1168.6500244140625,0
2017-04-26,913.3480834960938,1155.175048828125,1171.9749755859375,1151.5250244140625,1170.0,2187438,1161.547509765625,1186.547509765625,1216.45900390625,1181.7057343359245,1194.106213007808,35.649930618776864,-18.106639688709947,-15.045082442276817,-3.061557246433132,-4.886681986200358,1240.571428462462,1186.547509765625,1132.5235910687877,22.054320588785963,-0.3052907381117982,2143538.0,1.0204801594373414,1165.050048828125,0
2017-04-27,910.3041381835938,1151.324951171875,1163.9000244140625,1138.824951171875,1153.0250244140625,5773186,1157.0175048828123,1183.365008544922,1215.5060034179687,1178.8123264155388,1192.4285164652224,34.50313812113012,-18.220545877376253,-15.680175129296703,-2.5403707480795497,-4.937562087160698,1237.8128927964565,1183.365008544922,1128.9171242933876,22.2700886354575,1.6392455466166354,2374539.4,2.431286673954536,1160.25,0
2017-04-28,898.6419677734375,1136.574951171875,1149.375,1134.0,1147.0,2540510,1154.2425048828125,1179.0787536621094,1214.0950024414062,1174.7897192494754,1190.2381805713658,30.460473099860156,-19.278785245962126,-16.39989715262979,-2.8788880933323355,-6.041009528982074,1234.085649568082,1179.0787536621094,1124.0718577561368,21.91686453091589,-0.5599466221944001,2415676.7,1.0516763273827163,1171.2249755859375,1
2017-05-02,905.2637329101562,1144.949951171875,1151.0,1140.0,1147.0,2382696,1152.9949951171875,1175.301251220703,1212.9315014648437,1171.947836575418,1188.4621715753074,35.10955694121563,-19.220097739914763,-16.963937270086788,-2.256160469827975,-4.31839956779484,1228.766114455148,1175.301251220703,1121.8363879862582,21.3817348378594,-0.0621190233457061,2385507.2,0.998821550402363,1176.2750244140625,1
2017-05-03,924.002197265625,1168.6500244140625,1172.5,1134.25,1147.5,3514406,1154.4199951171877,1172.9387512207031,1212.1675024414062,1171.6337592267175,1187.6852246278077,46.09282904423954,-17.064480913977377,-16.984045998864907,-0.0804349151124697,0.3714661648223188,1223.0921325855072,1172.9387512207031,1122.785369855899,22.586610920869443,0.4749703696988621,2467875.3,1.4240614183382767,1166.2249755859375,0
2017-05-04,921.156005859375,1165.050048828125,1175.0,1154.4000244140625,1174.9749755859375,2708208,1155.9675048828126,1170.8987548828125,1210.9910034179688,1171.0067391887562,1186.797570674879,44.85101148593258,-15.468317853058808,-16.680900369703686,1.2125825166448791,0.658789958599928,1218.8000274059204,1170.8987548828125,1122.9974823597045,22.44470839694573,-0.2293980832038188,2543441.3,1.0647810114587666,1174.7249755859375,0
2017-05-05,917.360595703125,1160.25,1166.25,1151.25,1154.0,1682474,1155.7175048828126,1168.8800048828125,1210.1170043945312,1169.9822878374462,1185.7564894719426,43.18052438437154,-14.42439549984715,-16.22959939573238,1.805203895885228,0.5067546311692748,1214.9688296610657,1168.8800048828125,1122.791180104559,21.91294351144961,-0.3787500812345284,2482286.6,0.67779200032744,1180.324951171875,1
2017-05-08,926.0382080078124,1171.2249755859375,1173.699951171875,1158.8499755859375,1160.5,1071782,1157.3,1167.4400024414062,1208.5195043945312,1170.100639051588,1185.1866261822952,47.95365895804214,-12.566630412841732,-15.49700559915425,2.930375186312517,1.8833069033030423,1211.2918287490395,1167.4400024414062,1123.5881761337728,21.40844580248446,-0.3629726224595446,2449840.5,0.4374905223421688,1182.550048828125,1
2017-05-09,930.0307006835938,1176.2750244140625,1180.5,1166.2750244140625,1171.9749755859375,1790270,1158.5224975585938,1165.5275024414063,1207.39150390625,1170.688675752776,1184.8371516031489,50.03364685830447,-10.565054094422068,-14.510615298207814,3.945561203785747,1.1631928113577723,1204.0055963304396,1165.5275024414063,1127.049408552373,20.895340787016824,0.6703676680518986,2425503.4,0.7381024491658104,1214.574951171875,0
2017-05-10,922.0850830078124,1166.2249755859375,1178.074951171875,1158.0,1177.5,1206388,1159.5699951171875,1163.2825012207031,1206.6010034179687,1170.2635614511726,1184.107262347572,46.08634658358837,-9.678181340132824,-13.544128506592816,3.8659471664599927,0.93690072209966,1195.603926381821,1163.2825012207031,1130.961076059585,20.83674152879241,-0.3261418668692432,2358659.6,0.5114718546075915,1227.675048828125,1
2017-05-11,928.8053588867188,1174.7249755859375,1180.0,1161.375,1173.6500244140625,2071302,1161.524987792969,1161.5362487792968,1205.2775024414063,1170.688458035436,1183.7393295333902,49.70073702202033,-8.19498267121503,-12.47429933951726,4.279316668302229,0.9170504969746952,1186.6096118682765,1161.5362487792968,1136.4628856903173,20.67875999102153,0.7169451287645434,2384335.5,0.8687124777532357,1268.0999755859375,1
2017-05-12,933.2327880859376,1180.324951171875,1184.949951171875,1160.0250244140625,1171.6500244140625,2314446,1164.4249877929688,1160.7212463378903,1203.985500488281,1171.6062192865254,1183.6054323427427,51.984593474776126,-6.492820616959989,-11.278003595005806,4.7851829780458175,2.1263206724529526,1181.9433008036467,1160.7212463378903,1139.4991918721344,20.98205761722088,0.1173870348215759,2447530.9,0.945624833582285,1253.574951171875,1
2017-05-15,934.9922485351562,1182.550048828125,1188.9749755859375,1170.800048828125,1187.550048828125,1817604,1169.0224975585938,1161.632501220703,1202.9740014648437,1172.6484887666777,1183.5640447539342,52.8997141162368,-4.90772494242151,-10.003947864488948,5.096222922067438,2.369770713778033,1184.8651515177987,1161.632501220703,1138.3998509236071,20.78154827012028,-0.214669946933305,2413387.5,0.7531339248255823,1265.675048828125,1
2017-05-16,960.3131103515624,1214.574951171875,1217.5,1186.7249755859375,1190.0,3601026,1175.9849975585937,1164.4899963378907,1202.47,1176.6414851862205,1184.7801587311085,63.6405573840828,-1.0552193130974956,-8.214202154210659,7.158982841113163,5.493670569340224,1197.111078427352,1164.4899963378907,1131.8689142484295,21.79357704881705,0.9811939234288658,2479894.7,1.4520882681026737,1260.8499755859375,1
2017-05-17,970.6707153320312,1227.675048828125,1230.375,1211.5,1216.75,2876198,1181.8875,1168.1537475585938,1202.0090014648438,1181.5018245806873,1186.4623112839326,66.95972991306232,3.020172879755819,-5.967327147417364,8.987500027173184,8.015318088993647,1210.4450158017248,1168.1537475585938,1125.862479315463,21.58510725961583,-0.2012837452437166,2537173.6,1.133622862858103,1279.574951171875,1
2017-05-18,1002.6328735351562,1268.0999755859375,1286.0,1221.125,1225.0,5138594,1192.1924926757813,1174.0799987792968,1202.4305004882813,1189.7492675335684,1189.663788315384,74.65011376040505,9.403506528571596,-2.8931604122195718,12.29666694079117,10.755930797500488,1233.8870629091443,1174.0799987792968,1114.272934649449,24.67724245535756,0.7865925781187526,2512762.7,2.044997723024144,1312.300048828125,0
2017-05-19,991.1485595703124,1253.574951171875,1270.2750244140625,1243.0,1268.0999755859375,1786044,1201.524987792969,1178.6212463378906,1202.7769995117187,1195.8279040705502,1192.1701084274032,68.48225013569923,13.138839986452696,0.3132396675148818,12.825600318937813,7.266925510945173,1247.4152062398307,1178.6212463378906,1109.8272864359506,24.86279830955077,-0.6524255467546181,2538622.8,0.7035483963982362,1289.125,1
